accuracy,precision,sensitivity_recall,specificity,TN,FP,FN,TP,i
0.7288135593220338,0.7288135593220338,0.6206896551724138,0.8333333333333334,25,5,11,18,0.5900000000000003
0.7288135593220338,0.7288135593220338,0.6206896551724138,0.8333333333333334,25,5,11,18,0.6000000000000003
0.7288135593220338,0.7288135593220338,0.6206896551724138,0.8333333333333334,25,5,11,18,0.6100000000000003
0.7288135593220338,0.7288135593220338,0.6206896551724138,0.8333333333333334,25,5,11,18,0.6200000000000003
0.7288135593220338,0.7288135593220338,0.6206896551724138,0.8333333333333334,25,5,11,18,0.6300000000000003
0.7457627118644068,0.7457627118644068,0.6206896551724138,0.8666666666666667,26,4,11,18,0.6400000000000003
0.7457627118644068,0.7457627118644068,0.6206896551724138,0.8666666666666667,26,4,11,18,0.6500000000000004
0.6949152542372882,0.6949152542372882,0.5172413793103449,0.8666666666666667,26,4,14,15,0.6600000000000004
0.6949152542372882,0.6949152542372882,0.5172413793103449,0.8666666666666667,26,4,14,15,0.6700000000000004
0.7288135593220338,0.7288135593220338,0.5172413793103449,0.9333333333333333,28,2,14,15,0.6800000000000004
0.7288135593220338,0.7288135593220338,0.5172413793103449,0.9333333333333333,28,2,14,15,0.6900000000000004
0.7288135593220338,0.7288135593220338,0.5172413793103449,0.9333333333333333,28,2,14,15,0.7000000000000004
0.7288135593220338,0.7288135593220338,0.5172413793103449,0.9333333333333333,28,2,14,15,0.7100000000000004
0.7288135593220338,0.7288135593220338,0.5172413793103449,0.9333333333333333,28,2,14,15,0.7200000000000004
0.6949152542372882,0.6949152542372882,0.4482758620689655,0.9333333333333333,28,2,16,13,0.7300000000000004
0.6949152542372882,0.6949152542372882,0.4482758620689655,0.9333333333333333,28,2,16,13,0.7400000000000004
0.6610169491525424,0.6610169491525424,0.3793103448275862,0.9333333333333333,28,2,18,11,0.7500000000000004
0.6440677966101694,0.6440677966101694,0.3448275862068966,0.9333333333333333,28,2,19,10,0.7600000000000005
0.6440677966101694,0.6440677966101694,0.3448275862068966,0.9333333333333333,28,2,19,10,0.7700000000000005
0.6440677966101694,0.6440677966101694,0.3448275862068966,0.9333333333333333,28,2,19,10,0.7800000000000005
0.6440677966101694,0.6440677966101694,0.3448275862068966,0.9333333333333333,28,2,19,10,0.7900000000000005
0.5932203389830508,0.5932203389830508,0.2413793103448276,0.9333333333333333,28,2,22,7,0.8000000000000005
0.5932203389830508,0.5932203389830508,0.2413793103448276,0.9333333333333333,28,2,22,7,0.8100000000000005
0.5932203389830508,0.5932203389830508,0.2413793103448276,0.9333333333333333,28,2,22,7,0.8200000000000005
0.5932203389830508,0.5932203389830508,0.20689655172413793,0.9666666666666667,29,1,23,6,0.8300000000000005
0.5932203389830508,0.5932203389830508,0.20689655172413793,0.9666666666666667,29,1,23,6,0.8400000000000005
0.576271186440678,0.576271186440678,0.1724137931034483,0.9666666666666667,29,1,24,5,0.8500000000000005
0.5423728813559322,0.5423728813559322,0.10344827586206896,0.9666666666666667,29,1,26,3,0.8600000000000005
0.5084745762711864,0.5084745762711864,0.034482758620689655,0.9666666666666667,29,1,28,1,0.8700000000000006
0.5084745762711864,0.5084745762711864,0.034482758620689655,0.9666666666666667,29,1,28,1,0.8800000000000006
0.5084745762711864,0.5084745762711864,0.034482758620689655,0.9666666666666667,29,1,28,1,0.8900000000000006
0.5084745762711864,0.5084745762711864,0.034482758620689655,0.9666666666666667,29,1,28,1,0.9000000000000006
0.4915254237288136,0.4915254237288136,0.0,0.9666666666666667,29,1,29,0,0.9100000000000006
0.4915254237288136,0.4915254237288136,0.0,0.9666666666666667,29,1,29,0,0.9200000000000006
0.4915254237288136,0.4915254237288136,0.0,0.9666666666666667,29,1,29,0,0.9300000000000006
0.4915254237288136,0.4915254237288136,0.0,0.9666666666666667,29,1,29,0,0.9400000000000006
0.4915254237288136,0.4915254237288136,0.0,0.9666666666666667,29,1,29,0,0.9500000000000006
0.4915254237288136,0.4915254237288136,0.0,0.9666666666666667,29,1,29,0,0.9600000000000006
0.4915254237288136,0.4915254237288136,0.0,0.9666666666666667,29,1,29,0,0.9700000000000006
0.4915254237288136,0.4915254237288136,0.0,0.9666666666666667,29,1,29,0,0.9800000000000006
0.4915254237288136,0.4915254237288136,0.0,0.9666666666666667,29,1,29,0,0.9900000000000007
0.4915254237288136,0.4915254237288136,0.0,0.9666666666666667,29,1,29,0,1.0000000000000007
