filename,length,attack_runtime,source_dB,noise_loudness,high_pertubation_bound,low_pertubation_bound,first_hit,best_hit
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-100225.wav,100992,23358.81252002716,79.86872673034668,-13.848126817067055,2000.0,0.001865386962890625,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-100827.wav,99456,23358.81252002716,89.84542846679688,-23.82482855351725,2000.0,0.022125244140625,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-100852.wav,99840,23358.81252002716,90.09974479675293,-24.079144883473305,2000.0,0.008855819702148438,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-101113.wav,99840,23358.81252002716,69.8160171508789,-3.795417237599281,2000.0,0.009322166442871094,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-101126.wav,99072,23358.81252002716,87.55304336547852,-21.53244345219889,2000.0,0.0063018798828125,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-101326.wav,111744,23358.81252002716,63.934574127197266,-36.91829875904772,22.42919921875,6.67572021484375e-05,90.0,1930.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-101342.wav,109056,23358.81252002716,89.48519706726074,-23.464597153981117,2000.0,0.001983642578125,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-101357.wav,109824,23358.81252002716,82.37917900085449,-16.358579087574867,2000.0,0.0139312744140625,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-101470.wav,105216,23358.81252002716,56.324825286865234,9.69577462641439,2000.0,0.008714757859706879,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-101793.wav,101760,23358.81252002716,89.57941055297852,-23.55881063969889,2000.0,0.0294189453125,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-102069.wav,98304,23358.81252002716,84.67970848083496,-18.659108567555336,2000.0,0.007568359375,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-102341.wav,98304,23358.81252002716,75.50055027008057,-9.479950356800941,2000.0,0.0030755996704101562,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-102434.wav,102912,23358.81252002716,75.12054443359375,-9.099944520314125,2000.0,0.002168595790863037,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-102449.wav,104064,23358.81252002716,84.45589065551758,-18.435290742237953,2000.0,0.01961064338684082,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-102533.wav,96384,23358.81252002716,89.8283576965332,-23.807757783253578,2000.0,0.007080078125,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-102562.wav,108672,23358.81252002716,83.95002365112305,-17.929423737843422,2000.0,0.0007171630859375,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-102768.wav,106752,23358.81252002716,90.13605117797852,-24.11545126469889,2000.0,0.0018146038055419922,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-102787.wav,109824,23358.81252002716,66.02928161621094,-0.00868170293131243,2000.0,0.007134914398193359,3790.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-102863.wav,99072,23358.81252002716,87.21603393554688,-21.19543402226725,2000.0,0.0012302398681640625,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-102906.wav,104064,23358.81252002716,78.86989116668701,-12.849291253407387,2000.0,0.0012364387512207031,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-102911.wav,99456,23358.81252002716,73.3639907836914,-7.343390870411781,2000.0,0.011000633239746094,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-102976.wav,103680,23358.81252002716,82.2433853149414,-16.22278540166178,2000.0,0.021175384521484375,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-102998.wav,97536,23358.81252002716,90.22456169128418,-24.203961778004555,2000.0,0.0009765625,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-103053.wav,107904,23358.81252002716,84.36756134033203,-18.346961427052406,2000.0,0.00341796875,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-103287.wav,111744,23358.81252002716,77.49079704284668,-49.047833266618774,26.43310546875,0.0001220703125,200.0,2930.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-103329.wav,102144,23358.81252002716,86.76793098449707,-20.747331071217445,2000.0,0.004170894622802734,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-103338.wav,96384,23358.81252002716,82.18955039978027,-16.16895048650065,2000.0,0.009988069534301758,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-103704.wav,98304,23358.81252002716,90.3087329864502,-24.28813307317057,2000.0,3.0517578125e-05,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-103770.wav,103680,23358.81252002716,90.3087329864502,-24.28813307317057,2000.0,0.006591796875,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-103817.wav,105216,23358.81252002716,75.32528400421143,-9.3046840909318,2000.0,0.004364013671875,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-104059.wav,97920,23358.81252002716,71.86793804168701,-5.847338128407387,2000.0,0.0105133056640625,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-104118.wav,109824,23358.81252002716,89.03818130493164,-23.017581391652016,2000.0,0.0063381195068359375,4999.0,0.0
